Unnamed: 0,RA_ICRS,DE_ICRS,Source,e_RA_ICRS,e_DE_ICRS,Plx,e_Plx,PM,pmRA,e_pmRA,pmDE,e_pmDE,RUWE,Gmag,e_Gmag,BPmag,e_BPmag,RPmag,e_RPmag,GRVSmag,e_GRVSmag,RV,logg,[Fe/H],Dist,PQSO,PGal,Pstar,PWD,Pbin,Teff,A0,AG,ABP,ARP,E(BP-RP),GMAG,Rad,Rad-Flame,Lum-Flame,Mass-Flame,Age-Flame,z-Flame,Evol,SpType-ELS,Flags-HS,EWHa,e_EWHa,f_EWHa,Cluster,Cluster_KMeans,Cluster_DBSCAN
57433.0,47.22567623884,35.199219548,1.3863639465083891e+17,0.0294,0.0217,0.9431,0.0312,6.72,5.078,0.034,-4.401,0.026,1.516,13.78245,0.002806,14.068192000000002,0.0030269999999999,13.309335999999998,0.0038619999999999,13.047963,0.030774,13.79,4.2891,-0.2493,915.4952,0.0,0.0,0.99994195,0.0,5.809e-05,6550.956,0.4182,0.3608,0.4472,0.2521,0.1951,3.6155,1.2645,1.4054,3.2863114,1.291,1.894,0.5586572,209.0,2.0,91.0,0.28895,0.02744,0.0,8,8,-1
3658.0,53.67063047859,11.76938271503,1.34886368508736e+16,0.0154,0.0111,2.9669,0.0174,6.482,-6.181,0.019,-1.953,0.013,1.007,12.134498,0.002769,12.610356,0.002925,11.486749,0.003803,11.231191,0.014881,-11.97,4.0302,-0.5497,335.8197,0.0,0.0,0.99996966,0.0,3.033e-05,5849.3228,0.8654,0.7116,0.9032,0.5158,0.3874,3.7933,1.4664,1.4688,2.2515377999999995,1.0490000000000002,8.455,0.3620609,408.0,2.0,91.0,0.19396,0.01839,0.0,8,8,-1
27811.0,33.36629681268,19.13458478029,9.303905903500954e+16,0.0139,0.0115,0.2931,0.0167,4.212,2.5340000000000003,0.018,-3.365,0.015,0.941,13.031945,0.002764,13.557157,0.0029519999999999,12.347939,0.003848,12.05771,0.029626,17.42,3.0817,-0.0488,2214.2712,0.0,0.0,0.9999835,0.0,1.649e-05,5724.759,0.8501,0.6854,0.8717,0.5059,0.3658,0.5597,6.8076,9.5762,72.89492,2.886,0.414,0.20070446,483.0,4.0,93.0,0.08594,0.0229599999999999,0.0,2,2,-1
5003.0,71.83514912982,41.14896644558,2.0333282276613747e+17,0.0151,0.0101,1.2896,0.0172,2.804,1.857,0.019,-2.101,0.016,1.08,11.984049,0.002763,12.289046,0.002835,11.517223,0.003814,11.297853,0.008657,3.53,4.1312,0.2053,674.1164,0.0,0.0,0.9999304,0.0,6.962e-05,7923.7896,1.1452,1.0133,1.2361,0.6935,0.5425,1.8356,1.9397,2.2133,17.133343,1.881,0.867,0.6007984000000001,228.0,0.0,2.0,0.41465,0.01269,0.0,5,5,-1
84021.0,56.43041583863001,41.48694260300999,2.2516064113497344e+17,0.0151,0.0115,0.6914,0.0194,4.152,-0.6890000000000001,0.022,-4.093999999999999,0.017,0.956,14.193123000000002,0.002761,14.663369,0.002967,13.553527,0.0038159999999999,13.263912,0.037672,-40.82,3.9533,-0.4462,1340.2089,0.0,0.0,0.9999877,0.0,1.227e-05,5891.4497,0.8516,0.7019,0.8894,0.5079,0.3815,2.8553,2.2176,2.272,5.599768599999999,1.3159999999999998,3.906,0.46341062,428.0,3.0,94.0,0.12597,0.0229599999999999,0.0,8,8,-1
33168.0,99.68302027976,64.78875667317,1.1035529214211786e+18,0.0127,0.0151,2.4304,0.0218,12.37,-1.96,0.016,-12.214,0.019,1.266,9.513921,0.002768,9.55721,0.002814,9.411321,0.0037909999999999,9.351308,0.007909,-3.7,4.0128,-0.9193,432.6736,0.0,0.0,0.99926466,1e-08,0.00073535,9657.208,0.3035,0.2892,0.3404,0.1864,0.154,1.0268,2.1794,2.0804,33.845535,2.289,0.332,0.53086907,184.0,0.0,1.0,0.4835399999999999,0.01266,0.0,5,5,-1
15670.0,92.6170150963,53.30918111509,9.964934742240788e+17,0.0106,0.0096,7.7081,0.0139999999999999,29.211,-11.822,0.0139999999999999,-26.711,0.012,1.11,13.538342000000002,0.002771,14.509148,0.002956,12.562223,0.003846,12.129571,0.022264,-20.05,4.6763,-0.3898,126.9812,0.0,0.0,0.99648726,0.0,0.00351277,5024.2363,2.2542,1.6847,2.226,1.3118,0.9141,6.332999999999999,0.6392,0.669,0.12157094,0.655,12.973,0.6464478,321.0,5.0,94.0,-0.10195,0.0174199999999999,1.0,1,1,-1
28097.0,120.77466429562,20.73415678494,6.708024276766726e+17,0.024,0.0184,3.3188,0.0268,23.212,-22.393,0.0279999999999999,-6.112,0.021,1.007,10.105278,0.002867,10.224319,0.0035009999999999,9.761834,0.004078,9.651538,0.0166699999999999,6.47,3.9877,-1.4083,293.4292,0.0,0.0,0.9993861,7e-08,0.00061385,7156.231,0.0494,0.0442,0.0539,0.03,0.0239,2.6641,1.6831,1.6691,6.5850034,1.5219999999999998,1.155,0.37080586,196.0,0.0,95.0,0.30951,0.04427,0.0,5,5,-1
18563.0,63.92418602205999,22.2026988392,5.260606940800525e+16,0.0799,0.0461,0.9074,0.0905,1.787,-1.261,0.122,1.265,0.084,5.129,13.945220999999998,0.0027649999999999,14.390073999999998,0.002885,13.299584,0.003826,13.021859,0.037541,-20.64,3.9032,-0.9069,1244.1075,0.0,0.0,0.99998707,0.0,1.293e-05,6216.002,0.9659,0.8039,1.0164,0.5769,0.4394,2.6514,2.2168,1.8782,4.687608,1.351,3.13,0.40933043,302.0,2.0,92.0,0.15409,0.0172,0.0,8,8,-1
86662.0,298.86687327474,23.39763794804,1.828145652680875e+18,0.0231,0.0287,0.5187,0.0399,6.05,-2.143,0.026,-5.658,0.036,1.148,15.941314000000002,0.002792,16.515144,0.004031,15.113503,0.004423,12.41566552393817,0.06536518378525784,-5.882807750789657,4.3194,0.0285,3926.7542,0.0,0.0,0.9999981,0.0,1.94e-06,15062.812,3.3473,2.9255,3.6173,2.0149,1.6025,-0.0399,2.2866,1.0848,54.331173,1.8418721690735889,3.7764345571077382,1.1220436000000005,364.1904393556501,1.0,91.0,0.18454,0.06784,0.0,0,0,-1
3649.0,83.40623452739,39.27030451391,1.9073833368304832e+17,0.0285,0.0226,1.4777,0.0307,9.83,0.737,0.032,-9.802,0.024,1.5759999999999998,10.617423,0.002764,10.773837,0.002844,10.342092999999998,0.003793,10.240516,0.011774,30.54,3.5943,-0.2749,813.2699,0.0,0.0,0.9998398,0.0,0.00016021,7183.023,0.042,0.0376,0.0456,0.0255,0.0201,0.9339,3.6156,2.783,23.98704,2.001,0.921,0.3841120999999999,262.0,0.0,1.0,0.40499,0.01627,0.0,5,5,-1
64238.0,71.61700960745,31.00219748476,1.5873680723648243e+17,0.0212,0.0116,0.3234,0.0224,3.365,0.168,0.03,-3.36,0.025,1.004,14.686332,0.002766,15.714227,0.003164,13.686194,0.003855,13.212169,0.0667799999999999,-43.65,3.1274,0.1094,2077.302,0.0,0.0,0.99999833,0.0,1.68e-06,5075.682,2.5217,1.8683,2.4679,1.4662,1.0018,1.2434,6.4701,8.4385,42.82984,2.501,0.621,0.20337807,519.0,4.0,93.0,0.05406,0.02598,0.0,2,2,-1
47734.0,76.20679608341999,29.73877099761,1.5629042392928077e+17,0.026,0.0134,1.0569,0.0273,2.259,-0.8190000000000001,0.033,2.105,0.021,1.038,14.659082,0.0027649999999999,15.236245000000002,0.003146,13.917923000000002,0.003872,13.752744,0.100775,0.98,4.2217,-0.7746,834.6786,0.0,0.0,0.99996907,0.0,3.095e-05,5786.448,1.2233,0.9867,1.2639,0.7258,0.5381,4.0978,1.3404,1.4902,2.0094092,0.984,11.468,0.5044375,441.0,3.0,92.0,0.2298599999999999,0.0293,0.0,8,8,-1
54328.0,65.79360755164001,26.03310736808,1.5051070791543514e+17,0.0247,0.0134,0.763,0.0279,0.447,0.341,0.032,-0.289,0.024,1.797,11.757907,0.00277,12.687114,0.002867,10.807311,0.003793,10.384177,0.006576,21.01,2.3934,0.0847,1642.151,0.0,0.0,0.9999985,0.0,1.48e-06,4829.6865,1.8865,1.4004,1.8408,1.0997,0.7411,-0.7054,18.0212,13.9158,94.99405,3.201,0.318,0.10364697,512.0,4.0,92.0,-0.01508,0.0078,1.0,2,2,-1
21712.0,66.98981511611,43.99268193267999,2.53358922502037e+17,0.0202,0.0142,0.3033,0.0254,2.31,1.202,0.0279999999999999,-1.973,0.017,1.034,14.763293,0.002767,15.079034,0.003045,14.266632,0.003872,12.41566552393817,0.06536518378525784,-5.882807750789657,3.8881,-0.5903,3857.061,0.0,0.0,0.99998707,0.0,1.295e-05,10395.474,1.8156,1.6438,1.9897,1.1008,0.8889,0.1825,2.9455,2.2984,52.188812,2.521,0.3,0.46068996,200.0,1.0,91.0,0.42268,0.0270899999999999,0.0,0,0,-1
60629.0,77.13191089415,29.94964978431,1.562645897015342e+17,0.0274,0.0173,0.2194,0.0314,2.509,0.34,0.033,-2.486,0.024,0.988,15.107003,0.0027719999999999,16.004045,0.0036439999999999,14.171036,0.00391,13.695056,0.140238,-53.36,3.4043,0.0433,1757.7301,0.0,0.0,0.99999774,0.0,2.27e-06,5000.668,1.9644,1.4768,1.9384,1.1471,0.7914,2.4146,3.9204,3.9179,8.65524,1.46,3.002,0.23182425,557.0,4.0,93.0,-0.00138,0.03387,0.0,2,2,-1
8229.0,68.73738926242,62.15863083721,4.727433093598985e+17,0.0192,0.0156,7.657999999999999,0.0262,73.706,-60.637,0.02,41.901,0.021,1.344,14.689201,0.002777,16.032574,0.0036049999999999,13.546425,0.003901,13.021091,0.043151,-81.11,4.4016,-0.5846,127.4909,0.0,0.0,1e-06,0.0,0.999999,3496.3997,0.7464,0.494,0.7174,0.4125,0.3049,8.6123,0.6173,0.6172,0.05126814,0.547,8.185,0.35398296,134.0,5.0,91.0,-0.10544,0.0266199999999999,1.0,1,1,-1
50382.0,333.34944087167,53.15417513,2.0045378292138102e+18,0.0157,0.0158,8.1088,0.0186,16.908,-1.246,0.02,16.862000000000002,0.019,0.821,7.231097999999999,0.002766,7.326650999999999,0.002846,7.03143,0.00381,6.946076,0.004795,4.0,3.9075,-0.8288,122.3574,0.0,0.0,1e-06,0.0,0.999999,7668.776,0.0273,0.025,0.0301,0.0167,0.0134,1.7494,2.199,2.2071,15.251970000000002,1.819,0.991,0.41077024,232.0,0.0,91.0,0.36296,0.01968,0.0,5,5,-1
36790.0,28.23255644213,22.481373241550003,9.854507396478886e+16,0.0159,0.0122,1.1293,0.0168,9.481,-6.047999999999999,0.021,7.302,0.016,1.039,13.654657,0.002763,13.996969,0.00292,13.145429,0.003832,12.974944,0.1383309999999999,5.46,4.148,-0.2501,809.706,0.0,0.0,0.99993235,0.0,6.759999999999999e-05,5947.571999999999,0.2822,0.2379,0.2978,0.1694,0.1283,3.8656,1.3505,1.4414,2.2505403,1.063,7.762,0.41674078,393.0,2.0,94.0,0.21763,0.02391,0.0,8,8,-1
15339.0,55.61500109635,21.85306301738,6.434686072783155e+16,0.0159,0.0116,2.0341,0.0167,9.469,7.327999999999999,0.021,-5.996,0.015,0.983,13.941241,0.002762,14.544863,0.002963,13.190754,0.003833,12.951067,0.05545,56.41,4.2953,-0.1792,475.3867,0.0,0.0,0.99996066,0.0,3.935e-05,5726.0664,1.304,1.0455,1.3391,0.7732,0.5659,4.5017,1.0925,1.1066,1.1870944,0.965,9.201,0.5015361,334.0,3.0,94.0,0.08177,0.0238,0.0,8,8,-1
14702.0,63.83405806468,17.434541735150002,4.587750492232038e+16,0.0167,0.0102,1.395,0.0189,4.815,0.107,0.021,4.814,0.015,1.043,13.610057,0.0027649999999999,14.325087,0.00297,12.774585,0.003829,12.430045,0.035643,39.81,4.0687,-0.2696,680.8608,0.0,0.0,0.99999624,0.0,3.74e-06,7303.758000000001,2.6619,2.1786,2.7705,1.5797,1.1908,2.2755,1.8762,1.9456,9.56633,1.641,1.204,0.5013386,221.0,2.0,92.0,0.2134599999999999,0.02259,0.0,0,0,-1
10208.0,45.32272888592,18.59294781266,3.5924485149033984e+16,0.0212,0.0184,0.6549,0.024,4.061,1.565,0.026,-3.747,0.024,1.0759999999999998,14.51587,0.002774,14.826537,0.003218,14.03745,0.0039229999999999,13.605699,0.174693,2.95,3.9846,-0.5301,1530.4722,0.0,0.0,0.9999658,0.0,3.421e-05,5999.996999999999,0.1962,0.1668,0.2083,0.1179,0.0904,3.4145,1.6381,1.5339,2.9088187000000003,1.204,4.273,0.39431292,326.0,2.0,91.0,0.18353,0.03711,0.0,8,8,-1
49991.0,343.35746867017,54.61679330473,2.0028426227938703e+18,0.0094,0.0094,0.74,0.0119,3.843,-2.276,0.012,-3.096,0.012,1.002,12.187849,0.002761,12.373186,0.002835,11.870669,0.003821,11.729728,0.019438,-28.87,3.7484,-0.6476,1347.0842,0.0,0.0,0.9999681,0.0,3.194e-05,7998.279,0.632,0.5744,0.6922,0.3845,0.3077,0.9592,2.9218,2.8171,34.13584,2.185,0.69,0.2698537,256.0,0.0,4.0,0.4893399999999999,0.01287,0.0,5,5,-1
54296.0,37.99635460576,32.90005776867,1.3440522909229888e+17,0.015,0.0152,1.8639,0.0165,7.571000000000001,-0.599,0.019,7.547000000000001,0.019,1.082,12.797523,0.002771,13.109426999999998,0.002911,12.317246,0.003867,12.16266,0.02214,14.7,4.2788,-0.2639,504.7877,0.0,0.0,0.9998199,0.0,0.00018016,6071.255,0.222,0.1888,0.2354,0.1335,0.1019,4.1055,1.1741,1.2528,1.7935256000000002,1.075,5.9510000000000005,0.45869482,336.0,2.0,93.0,0.12952,0.0197199999999999,0.0,8,8,-1
33840.0,330.84153171564,52.3335097255,1.980441306025089e+18,0.0165,0.0164,0.1709,0.02,2.887,-1.837,0.023,-2.228,0.019,1.127,12.556824,0.002891,14.364775,0.005848,11.292569,0.004312,10.712963,0.034947,-87.34,0.9401,-0.0979,2826.3938,0.0,0.0,0.99998325,0.0,1.676e-05,3715.9575,2.5338,1.6205,2.3447,1.3846,0.9601,-1.3308,63.2841,54.9793,514.82117,1.965,1.26,0.01118868,1289.0,5.0,92.0,0.08374,0.03265,1.0,4,4,-1
38120.0,47.29784687306,30.24771768829001,1.2297900547352435e+17,0.0168,0.0137,0.6291,0.0198,5.648,4.289,0.023,-3.675,0.019,1.025,11.035287,0.002769,11.83517,0.003064,10.161461,0.0037979999999999,9.798136,0.009633,-8.46,1.8989,-0.7899,1862.4316,0.0,0.0,0.99999666,0.0,3.31e-06,4725.6274,1.2567,0.9501,1.2447,0.7346,0.51,-1.3034,25.2498,20.3893,173.1809,3.702,0.217,0.07105379,512.0,4.0,93.0,0.01415,0.0124,1.0,2,2,-1
74780.0,69.6744033727,31.66991089037,1.5970925655167104e+17,0.023,0.0144,0.8653,0.0257,9.774,1.301,0.031,-9.687,0.023,1.091,14.322723000000002,0.002769,14.773502,0.0031579999999999,13.69447,0.004009,13.416589000000002,0.073773,-3.53,4.1993,-0.3279,1041.0762,0.0,0.0,0.9999936,0.0,6.36e-06,6670.222,1.1713,0.9834,1.2345,0.7015,0.5329999999999999,3.2186,1.4592,1.5289,4.191718,1.358,1.807,0.5373143,216.0,2.0,91.0,0.22619,0.0307,0.0,8,8,-1
30283.0,30.95295953399,13.07732684187,7.66952310046798e+16,0.0138,0.0126,2.388,0.0166,44.952,40.99,0.018,18.452,0.015,1.02,12.047419,0.0027719999999999,12.338179,0.002869,11.591649,0.003814,11.393625,0.020484,56.8,4.1405,-0.6677,434.85,0.0,0.0,0.9999582,0.0,4.18e-05,6326.3496,0.2478,0.2127,0.2646,0.1492,0.1153,3.6421,1.349,1.2736,2.411713,1.219,1.887,0.458997,198.0,2.0,91.0,0.18448,0.01736,0.0,5,5,-1
78541.0,64.60400850551999,29.68025219309,1.6493063111502746e+17,0.0238,0.0116,1.0993,0.0255,9.812,3.87,0.032,-9.016,0.021,1.04,14.608315,0.002762,15.12832,0.003194,13.919979,0.003874,13.578767,0.055958,-2.1,4.2301,-0.5432,884.2075,0.0,0.0,0.99997866,0.0,2.136e-05,5649.346,0.9195,0.7466,0.9523,0.5466,0.4057,4.1269,1.356,1.3375,1.6495155,0.961,11.986,0.54066384,408.0,2.0,93.0,0.1119,0.02298,0.0,8,8,-1
28890.0,109.56276114481,22.16177047054,8.692002600006706e+17,0.0526,0.0531,1.5016,0.0681,2.681,1.917,0.063,-1.874,0.06,2.465,11.496581,0.002805,11.639759,0.002907,11.225236,0.003826,11.105108,0.021611,-7.4,3.9113,-0.2427,863.1081,0.0,0.0,0.999712,0.0,0.00028801,7609.7905,0.2325,0.2111,0.2545,0.1417,0.1128,1.5867,2.3799,1.7656,9.408152,1.66,0.8959999999999999,0.4488949,192.0,0.0,1.0,0.39854,0.0265399999999999,0.0,5,5,-1
50505.0,38.96307054836,59.02196473596,4.642533959684636e+17,0.0111,0.0133,0.3722,0.0176,0.618,-0.594,0.015,-0.168,0.017,1.009,14.164943,0.002763,14.622803,0.002903,13.522227,0.0038439999999999,12.41566552393817,0.06536518378525784,-5.882807750789657,3.758,-0.8523,2351.9211,0.0,0.0,0.9999975,0.0,2.54e-06,9678.576,2.3734,2.0885,2.5629,1.4289,1.1339,0.2086,3.1826,3.2607,102.053856,2.857,0.327,0.34707367,255.0,1.0,1.0,0.38534,0.0227,0.0,0,0,-1
61434.0,46.57561135323,39.76226634306,1.4296462217370586e+17,0.0226,0.018,0.7923,0.0247,4.8260000000000005,-4.466,0.026,1.829,0.023,1.022,14.051999,0.002776,14.337167,0.003147,13.599268,0.003974,13.534781,0.118452,-31.89,4.2119,-0.7299,1135.7103,0.0,0.0,0.9999726,0.0,2.744e-05,6636.4546,0.4426,0.3837,0.4751,0.2669,0.2083,3.4058,1.3711,1.4653,3.770489,1.33,1.804,0.52504694,211.0,2.0,91.0,0.25891,0.03553,0.0,8,8,-1
6998.0,274.79408808903,-21.45854422788,4.0908613104036874e+18,0.039,0.0381,0.1693,0.0516,3.797,0.768,0.047,-3.718,0.039,1.784,15.071289000000002,0.002962,16.445926999999998,0.0056,13.831794,0.004185,12.41566552393817,0.06536518378525784,-80.84,3.6897,0.0597,2288.3066,0.0,0.0,0.99999946,0.0,5.4e-07,15032.576,6.4081,5.053,6.5688,3.74,2.829,-1.8753,5.3349,5.5453,1417.1569,5.478,3.7764345571077382,0.57555664,280.0,6.0,95.0,-0.0092,0.08162,0.0,3,3,-1
77542.0,272.75157592041,-36.69263064141,4.037927148531512e+18,0.0166,0.0153,0.1015,0.0232,4.647,-2.835,0.02,-3.682,0.015,0.915,13.415307,0.002773,14.479921,0.003493,12.379206,0.004017,11.888322,0.0333899999999999,-114.62,1.4931,-1.3555,4345.4697,0.0,0.0,0.99987,0.0,0.00012999,4570.9956,2.1723,1.5793,2.1148,1.2528,0.8618,-1.2861,28.5471,28.938,321.58066,3.302,0.293,0.02008068,930.0,5.0,93.0,-0.22107,0.02839,1.0,2,2,-1
41337.0,47.27248440484,51.22892367645,4.3988862631133466e+17,0.0261,0.0288,0.5588,0.0418,3.29,0.307,0.035,3.275,0.04,1.228,15.127073,0.002788,15.875603,0.003855,14.066893,0.004097,13.691978,0.069625,8.54,4.3741,-0.5328,1894.596,0.0,0.0,0.99999434,0.0,5.66e-06,16962.703,4.4501,3.7565,4.7301,2.6539,2.0763,-0.1139,2.1855,1.916,287.1335,1.8418721690735889,3.7764345571077382,1.2961571000000005,364.1904393556501,1.0,95.0,0.15705,0.10049,0.0,0,0,-1
72632.0,71.52254563964,42.91778340396,2.0449964941981773e+17,0.0231,0.0155,0.6489,0.0265,6.027,0.631,0.036,-5.994,0.025,0.973,14.896285999999998,0.0027649999999999,15.426725,0.003207,14.201012,0.0039159999999999,13.920179999999998,0.122344,-73.29,4.1486,-0.5881,1125.986,0.0,0.0,0.99997145,0.0,2.855e-05,5557.2837,0.9046,0.7316,0.9346,0.5372,0.3974,3.9068,1.5599,2.0438,3.3031833,1.127,7.22,0.4982226999999999,474.0,3.0,93.0,0.16755,0.03175,0.0,8,8,-1
14790.0,51.32650467086,23.68077278493,6.276023108954893e+16,0.0207,0.0142,1.038,0.0241,5.084,-3.412,0.0289999999999999,-3.77,0.018,1.126,13.701023,0.002768,14.063477,0.0029739999999999,13.162705,0.0038729999999999,12.917232,0.073187,-29.17,4.1549,-0.3354,903.545,0.0,0.0,0.9999466,0.0,5.341e-05,5707.938,0.2447,0.204,0.2565,0.1465,0.11,3.7105,1.5889,1.6451,2.5291271,1.047,9.181,0.5252941999999999,447.0,3.0,999.0,0.08711,0.03368,0.0,8,8,-1
56328.0,67.69616626902,28.95113577094,1.529925418799095e+17,0.0279999999999999,0.0184,1.0816,0.0307,11.292,8.661,0.039,-7.245,0.0289999999999999,0.906,15.235553,0.002777,16.160176999999997,0.004571,14.284843,0.003992,13.785749,0.098882,51.21,4.109,-0.6941,828.9873,0.0,0.0,0.99998784,0.0,1.219e-05,5538.0386,2.4531,1.8735,2.4599,1.4339,1.0261,3.7772,1.663,1.7972,2.7502258,1.062,8.828,0.49861616,464.0,4.0,93.0,-0.00421,0.04365,0.0,8,8,-1
56094.0,67.90744820521999,28.57622155567,1.52778141408362e+17,0.0382,0.0231,2.7435,0.0434,15.17,6.447,0.047,-13.731,0.038,1.149,15.38085,0.002841,16.424426999999998,0.006395,14.375716,0.0046429999999999,13.767045,0.128098,30.11,4.5384,-0.0185,343.2801,0.0,0.0,0.9999868,0.0,1.317e-05,5111.0728,2.4961,1.8437,2.44,1.4502,0.9898,5.778,0.7856,0.795,0.38353866,0.8370000000000001,6.278,0.6070047,217.0,4.0,94.0,0.28835,0.05068,0.0,8,8,-1
56731.0,333.00134374073,8.6775565247,2.7235751018357e+18,0.0236,0.0266,4.5106,0.0298,43.028,27.676,0.0289999999999999,-32.947,0.03,1.039,14.887412,0.002794,15.883628,0.004371,13.897112,0.0041909999999999,13.558195,0.184942,-56.13,4.5435,-0.3605,221.5767,0.0,0.0,0.9976672,0.0,0.00233278,3825.3184,0.4007,0.2812,0.3867,0.2279,0.1587,7.8529,0.6739,0.6615,0.085802406,0.655,4.053999999999999,0.55431056,305.0,5.0,93.0,0.10885,0.04992,1.0,1,1,-1
70770.0,29.79751335681,63.94233223961,5.1794138052155354e+17,0.0159,0.0177,0.2911,0.0265,0.392,-0.055,0.021,-0.3879999999999999,0.022,1.007,15.307542000000002,0.002767,15.698382999999998,0.003258,14.727956,0.003929,12.41566552393817,0.06536518378525784,-5.882807750789657,3.7148,-0.7120000000000001,4869.159000000001,0.0,0.0,0.9999982,0.0,1.8e-06,9614.261,2.0654,1.8379,2.2429,1.2462,0.9967,0.034,3.4557,2.2247,37.837196,2.327,0.371,0.42205846,200.0,1.0,93.0,0.48067,0.032,0.0,0,0,-1
66880.0,98.41458195784,12.57186968678,3.3552160520703816e+18,0.1095,0.1007,0.0319,0.1289,0.478,0.272,0.131,-0.3929999999999999,0.102,5.329,14.84438,0.003618,15.875505,0.00524,13.747839,0.004122,13.422422,0.102149,32.24,3.5137,-0.2899,1006.9427,0.0,0.0,0.9999951,0.0,4.86e-06,5208.289000000001,2.9169,2.1635,2.8742,1.6909,1.1832,2.6171,3.2471,25.3525,966.2386,2.832,0.4479999999999999,0.35275844,699.0,5.0,95.0,0.01769,0.10289,0.0,2,2,-1
43783.0,44.66767795217999,30.97377104851,1.3521303083775642e+17,0.0236,0.0241,0.4546,0.0296,2.8160000000000003,2.338,0.03,-1.569,0.0279999999999999,1.034,14.72915,0.00277,15.327724,0.004132,13.991368,0.003982,13.635319,0.158154,-48.22,3.5383,-0.3193,1588.8353,0.0,0.0,0.9999817,0.0,1.834e-05,5091.914000000001,0.7854,0.6197,0.7975,0.4643,0.3332,3.0957,2.7284,3.514,7.332386,1.46,2.992,0.19099054,536.0,4.0,95.0,0.18529,0.0418,0.0,8,8,-1
90467.0,325.16039581557004,38.79727443169,1.9536753833736945e+18,0.0121,0.0143,0.6341,0.0192,4.398,-0.439,0.016,-4.376,0.018,1.209,11.207665,0.002783,11.314516,0.0028239999999999,10.996786,0.003789,10.892473,0.018575,5.68,3.6578,-0.4412,1780.0687,0.0,0.0,0.99992603,2e-08,7.395e-05,11229.1,0.8333,0.7897,0.9354,0.511,0.4244,-0.8419,4.3619,3.6495,190.80635,3.327,0.226,0.47179455,261.0,1.0,1.0,0.31759,0.0093,0.0,5,5,-1
94366.0,82.28536658201,35.27733021661,1.8324870099456986e+17,0.0161,0.0127,0.9978,0.02,3.169,-2.926,0.023,-1.216,0.016,1.156,13.656261,0.002761,14.24341,0.003017,12.910563,0.004075,12.543748,0.073647,-27.69,3.6036,-0.1711,909.4031,0.0,0.0,0.9999726,0.0,2.741e-05,5066.431,0.7533,0.593,0.7627,0.4455,0.3172,3.2728,2.5659,2.7239,4.3295093,1.219,5.56,0.2315711,557.0,4.0,93.0,0.06711,0.03291,0.0,8,8,-1
54821.0,295.96654120787,31.52113061151,2.0330631422615767e+18,0.0099,0.0126,0.9169,0.0145,4.655,3.093,0.0139999999999999,-3.479,0.017,0.8759999999999999,11.696187,0.002771,11.755362,0.0028469999999999,11.584554,0.003795,11.55506,0.024543,-11.79,4.0703,-0.1391,1146.825,0.0,0.0,0.99989486,1e-08,0.00010516,9133.246,0.2695,0.2551,0.301,0.1654,0.1356,1.1389,2.1768,1.979,24.3071,2.111,0.411,0.60368586,183.0,0.0,1.0,0.5744,0.01183,0.0,5,5,-1
7510.0,89.36204328847,42.99172647266,1.9251620962465626e+17,0.0288,0.0246,0.0955,0.0347,2.158,0.441,0.034,-2.112,0.025,1.016,15.457297,0.002832,15.538789,0.0035,15.304588,0.004703,12.41566552393817,0.06536518378525784,-5.882807750789657,4.4939,-0.916,4883.91,0.0,0.0,0.9999628,7e-08,3.715e-05,13200.437,0.7657,0.7338,0.8653,0.4716,0.3938,1.2786,1.4368,1.467,59.50155,1.8418721690735889,3.7764345571077382,1.0638074,364.1904393556501,1.0,11.0,0.27707,0.05624,0.0,0,0,-1
34732.0,213.19166315816005,66.24963254797,1.671577911276907e+18,0.0149,0.0137,2.3241,0.0156,5.851,3.734,0.02,-4.504,0.017,0.96,10.156926,0.002769,10.261063,0.002832,9.959324,0.003786,9.874919,0.005883,-5.4,4.058,-0.355,409.069,0.0,0.0,0.99650496,1e-08,0.00349509,7719.9585,0.0008,0.0007,0.0008,0.0005,0.0004,2.0201,1.9097,1.9311,14.289766,1.826,0.746,0.69025975,200.0,0.0,1.0,0.41915,0.01514,0.0,5,5,-1
36677.0,296.81638896216,24.41949531308,2.0205617337273344e+18,0.017,0.0244,0.3009,0.0322,7.745,-2.924,0.021,-7.171,0.03,1.225,14.387298,0.002778,16.730629999999998,0.004277,13.012,0.0038829999999999,12.365895,0.062225,31.7,0.7846,0.1867,10325.73,0.0,0.0,1.0,0.0,0.0,3877.4697,5.547999999999999,3.4894,4.9921,3.0293,1.9627,-4.1158,172.2776,46.0012,419.02322,1.965,1.258,0.02462927,1277.0,5.0,92.0,-0.1413,0.03356,1.0,4,4,-1
89389.0,105.71611272842,-7.052719386839999,3.052557025349299e+18,0.0145,0.0151,0.7384,0.0183,2.992,-1.5830000000000002,0.02,-2.539,0.022,1.124,13.70039,0.00277,14.007445,0.002859,13.228277,0.003892,13.027589,0.129935,35.81,3.9677,-0.5099,1479.1825,0.0,0.0,0.9999658,0.0,3.4200000000000005e-05,7396.0073,0.9325,0.8184,1.0051,0.5632,0.442,2.0442,2.0542,1.7989,8.836424000000001,1.626,1.046,0.46909532,202.0,0.0,94.0,0.28049,0.02756,0.0,8,8,-1
